Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),SNR,Score,Tags,Notes
1936,Spectrogram 1,10,67859.74654,67861.00332,91.81034483,252.1551724,1.506757,1.696715,,
1937,Spectrogram 1,10,67863.77561,67864.99541,117.6724138,234.0517241,4.041022,3.61817,,
1938,Spectrogram 1,10,67918.51912,67919.77589,71.12068966,205.6034483,7.026021,7.228178,,
1939,Spectrogram 1,10,67931.36407,67932.58387,53.01724138,213.362069,8.139067,7.32079,,
1940,Spectrogram 1,10,67944.48624,67946.03873,115.0862069,244.3965517,4.984145,5.711449,,
1941,Spectrogram 1,10,67949.58726,67950.73314,84.05172414,226.2931034,2.322257,3.577104,,
1942,Spectrogram 1,10,67956.22228,67957.2203,107.3275862,298.7068966,4.527362,4.60435,,
1943,Spectrogram 1,10,67973.70619,67974.74118,91.81034483,205.6034483,3.845558,3.90158,,
1944,Spectrogram 1,10,67999.04494,68000.15385,117.6724138,228.8793103,0.939026,0.339896,,
1945,Spectrogram 1,10,68003.12944,68004.12747,94.39655172,226.2931034,9.779914,8.989859,,
1946,Spectrogram 1,10,68033.01474,68033.82795,68.53448276,166.8103448,-0.810017,3.023696,,
1947,Spectrogram 1,10,68034.12366,68035.12168,133.1896552,228.8793103,2.99144,5.153658,,
1948,Spectrogram 1,10,68056.02476,68057.09671,89.22413793,213.362069,1.789481,2.125217,,
1949,Spectrogram 1,10,68059.31455,68060.3865,68.53448276,169.3965517,7.048288,7.826919,,
1950,Spectrogram 1,10,68048.66895,68049.70394,102.1551724,179.7413793,8.946878,10.16687,,
1951,Spectrogram 1,10,68098.23751,68099.75303,53.01724138,190.0862069,0.939348,0.443011,,
1952,Spectrogram 1,10,68120.5637,68121.67262,130.6034483,231.4655172,2.413503,3.689438,,
1953,Spectrogram 1,10,68123.57626,68124.98088,89.22413793,246.9827586,4.620917,5.263926,,
1954,Spectrogram 1,10,68162.85038,68164.10715,73.70689655,259.9137931,5.341962,6.001718,,
1955,Spectrogram 1,10,68190.00035,68191.36802,84.05172414,228.8793103,2.888475,3.126647,,
1956,Spectrogram 1,10,68206.39383,68207.57668,104.7413793,257.3275862,6.043396,6.825483,,
1957,Spectrogram 1,10,68250.08514,68251.1571,102.1551724,259.9137931,3.211109,3.121106,,
1958,Spectrogram 1,10,68258.91951,68260.25021,96.98275862,223.7068966,2.560608,2.500292,,
1959,Spectrogram 1,10,68267.23639,68268.53012,107.3275862,275.4310345,4.229544,7.428347,,
1960,Spectrogram 1,10,68305.67882,68307.04649,112.5,257.3275862,2.691351,3.044353,,
1961,Spectrogram 1,10,68309.89271,68311.29733,91.81034483,221.1206897,7.365108,8.105003,,
1962,Spectrogram 1,10,68314.10659,68315.25247,94.39655172,213.362069,7.693392,7.378422,,
1963,Spectrogram 1,10,68324.47496,68325.84262,81.46551724,179.7413793,4.502087,4.826065,,
1964,Spectrogram 1,10,68349.85066,68350.92262,89.22413793,231.4655172,2.798281,2.468186,,
1965,Spectrogram 1,10,68356.13452,68357.57611,81.46551724,267.6724138,1.248186,4.258807,,
1966,Spectrogram 1,10,68357.90879,68359.31342,76.29310345,223.7068966,0.998029,4.757008,,
1967,Spectrogram 1,10,68363.04677,68364.34051,84.05172414,223.7068966,2.061803,2.105636,,
1968,Spectrogram 1,10,68373.59996,68374.70887,107.3275862,231.4655172,0.332311,2.077759,,
1969,Spectrogram 1,10,68374.74584,68375.66994,104.7413793,226.2931034,1.732009,3.652925,,
1970,Spectrogram 1,10,68390.19674,68391.45351,91.81034483,190.0862069,1.187798,2.906775,,
1971,Spectrogram 1,10,68394.90964,68396.35123,102.1551724,195.2586207,2.356403,2.116078,,
1972,Spectrogram 1,10,68399.78887,68400.74993,84.05172414,192.6724138,2.899047,2.953562,,
1973,Spectrogram 1,10,68418.76982,68420.10052,91.81034483,236.637931,2.127251,2.833722,,
1974,Spectrogram 1,10,68430.1547,68431.37451,81.46551724,221.1206897,2.460438,2.545234,,
1975,Spectrogram 1,10,68457.00896,68458.33966,60.77586207,234.0517241,4.547249,4.954979,,
1976,Spectrogram 1,10,68459.07894,68460.40964,86.63793103,249.5689655,1.953384,3.327806,,
1977,Spectrogram 1,10,68466.56412,68467.59911,86.63793103,213.362069,2.12629,1.731425,,
1978,Spectrogram 1,10,68477.65329,68478.8731,102.1551724,213.362069,2.621031,3.426136,,
1979,Spectrogram 1,10,68501.77222,68502.9181,81.46551724,213.362069,2.911176,2.664457,,
1980,Spectrogram 1,10,68510.05213,68511.19801,78.87931034,200.4310345,5.993354,6.219184,,
1981,Spectrogram 1,10,68517.46339,68518.57231,86.63793103,226.2931034,3.096729,2.819344,,
1982,Spectrogram 1,10,68536.05622,68537.46085,65.94827586,195.2586207,3.471436,3.286628,,
1983,Spectrogram 1,10,68525.70633,68527.074,73.70689655,195.2586207,0.388024,0.325424,,
1984,Spectrogram 1,10,68545.83317,68547.16387,89.22413793,215.9482759,2.529239,2.330342,,
1985,Spectrogram 1,10,68549.41867,68550.89722,96.98275862,215.9482759,0.786012,1.70639,,
1986,Spectrogram 1,10,68562.61477,68563.79762,115.0862069,288.362069,3.299651,4.872482,,
1987,Spectrogram 1,10,68564.16725,68565.12832,81.46551724,208.1896552,-0.730206,2.543776,,
1988,Spectrogram 1,10,68569.91514,68571.02405,81.46551724,218.5344828,4.009657,3.730592,,
1989,Spectrogram 1,10,68578.15808,68579.52575,68.53448276,184.9137931,0.581538,1.407416,,
1990,Spectrogram 1,10,68624.62168,68625.87846,86.63793103,228.8793103,-1.462193,1.070558,,
1991,Spectrogram 1,10,68638.35377,68639.75839,89.22413793,195.2586207,-3.44419,0.941953,,
1992,Spectrogram 1,10,68639.86929,68641.23695,68.53448276,187.5,5.8781,6.107154,,
1993,Spectrogram 1,10,68675.2622,68676.37112,86.63793103,195.2586207,3.284379,3.761062,,
1994,Spectrogram 1,10,68684.05961,68685.27942,81.46551724,296.1206897,7.801005,7.703355,,
1995,Spectrogram 1,10,68706.38579,68707.56864,58.18965517,208.1896552,1.658149,1.285665,,
1996,Spectrogram 1,10,68721.20831,68722.42812,94.39655172,197.8448276,-2.765922,0.875013,,
1997,Spectrogram 1,10,68722.42812,68723.61096,96.98275862,231.4655172,5.647926,5.867019,,
1998,Spectrogram 1,10,68741.11336,68742.2962,81.46551724,208.1896552,1.653423,1.912628,,
1999,Spectrogram 1,10,68820.27152,68821.63918,86.63793103,192.6724138,1.362266,1.606305,,
2000,Spectrogram 1,10,68856.45916,68857.45718,91.81034483,174.5689655,1.869113,1.804439,,?
2001,Spectrogram 1,10,69057.13608,69058.35588,76.29310345,208.1896552,0.445319,0.955286,,
2002,Spectrogram 1,10,69408.81045,69409.95633,86.63793103,210.7758621,2.894601,3.097071,,
2003,Spectrogram 1,10,69456.23512,69457.381,91.81034483,234.0517241,0.945262,1.675535,,
2004,Spectrogram 1,10,69451.61463,69452.98229,34.9137931,166.8103448,2.689528,3.015255,,
2005,Spectrogram 1,10,69656.46847,69657.65131,89.22413793,200.4310345,0.960208,1.173571,,
2006,Spectrogram 1,10,69662.60447,69663.38071,115.0862069,218.5344828,0.323207,1.387499,,
2007,Spectrogram 1,10,69679.55241,69681.1049,128.0172414,265.0862069,-0.247629,-0.216544,,
2008,Spectrogram 1,10,69734.70253,69736.03323,86.63793103,221.1206897,2.27066,2.042839,,
2009,Spectrogram 1,10,69805.69166,69807.09629,94.39655172,272.8448276,2.269688,1.453041,,
2011,Spectrogram 1,10,70030.82019,70032.40964,96.98275862,200.4310345,2.811736,2.259616,,
2012,Spectrogram 1,10,70050.79917,70051.94505,99.56896552,226.2931034,3.916544,3.400041,,
2013,Spectrogram 1,10,70179.19321,70180.44999,76.29310345,272.8448276,1.877662,2.91717,,
2014,Spectrogram 1,10,70248.92558,70250.21931,96.98275862,218.5344828,0.001151,2.346566,,
2015,Spectrogram 1,10,70263.65569,70264.69067,86.63793103,200.4310345,2.546529,1.864322,,
2016,Spectrogram 1,10,70364.60405,70365.676,89.22413793,203.0172414,0.695636,1.754322,,
2017,Spectrogram 1,10,70468.28774,70469.58148,89.22413793,210.7758621,0.801054,0.278055,,
2018,Spectrogram 1,10,70511.27674,70512.2378,86.63793103,179.7413793,1.829823,1.835379,,
2019,Spectrogram 1,10,70520.00021,70521.07216,89.22413793,179.7413793,-0.603484,-0.017716,,
2020,Spectrogram 1,10,70539.09206,70540.16401,86.63793103,236.637931,1.866545,2.19881,,
2021,Spectrogram 1,10,70530.5534,70531.66232,91.81034483,208.1896552,2.108323,0.995576,,
2022,Spectrogram 1,10,70594.20521,70595.46198,91.81034483,179.7413793,1.218014,2.123663,,
2023,Spectrogram 1,10,70631.31694,70632.72157,86.63793103,197.8448276,0.73146,0.995874,,
2024,Spectrogram 1,10,70753.3532,70754.57301,104.7413793,267.6724138,-1.484177,-0.097633,,
2025,Spectrogram 1,10,70757.23441,70758.34333,81.46551724,187.5,1.439482,1.423323,,
2026,Spectrogram 1,10,70767.80608,70769.46946,84.05172414,192.6724138,4.641576,3.730843,,
2027,Spectrogram 1,10,70827.07767,70828.66711,81.46551724,213.362069,1.306446,2.106429,,
2028,Spectrogram 1,10,70848.09163,70849.23751,71.12068966,192.6724138,0.984136,1.773641,,
2029,Spectrogram 1,10,71930.32019,71931.72482,84.05172414,205.6034483,0.048311,1.692205,,
2030,Spectrogram 1,10,71986.46833,71987.7251,86.63793103,208.1896552,1.915618,3.835915,,
2031,Spectrogram 1,10,72003.74894,72004.82089,73.70689655,205.6034483,1.811908,1.570267,,
2032,Spectrogram 1,10,72028.90286,72030.23356,73.70689655,213.362069,1.335889,1.711627,,
2033,Spectrogram 1,10,72368.82273,72370.67092,65.94827586,200.4310345,1.280541,1.331096,,
2034,Spectrogram 1,10,72421.16359,72422.2725,81.46551724,171.9827586,0.928764,0.229999,,
2035,Spectrogram 1,10,72558.61378,72559.83359,94.39655172,239.2241379,1.582308,1.156539,,
2036,Spectrogram 1,10,73071.39525,73072.76291,104.7413793,182.3275862,1.933853,2.049116,,?
2037,Spectrogram 1,10,73656.53351,73657.79028,89.22413793,226.2931034,-0.601044,0.369013,,
2038,Spectrogram 1,10,74376.68235,74378.49358,89.22413793,234.0517241,8.464437,9.768395,,
2039,Spectrogram 1,10,74378.75233,74381.56158,81.46551724,218.5344828,-6.619143,1.872341,,
2040,Spectrogram 1,10,74490.69745,74492.32386,53.01724138,203.0172414,8.590319,8.470224,,
2041,Spectrogram 1,10,74534.57358,74535.86731,78.87931034,187.5,2.582469,2.511131,,
2042,Spectrogram 1,10,74539.93334,74541.59671,68.53448276,215.9482759,8.645018,8.910868,,
2043,Spectrogram 1,10,74599.03859,74600.44321,73.70689655,228.8793103,9.727433,9.94247,,
2044,Spectrogram 1,10,74614.84065,74615.87563,96.98275862,205.6034483,0.386293,0.380489,,
2045,Spectrogram 1,10,74616.98455,74617.90865,120.2586207,228.8793103,1.56549,1.158437,,
2046,Spectrogram 1,10,74619.27631,74620.3113,138.362069,236.637931,0.803251,0.344141,,
2047,Spectrogram 1,10,74623.63805,74624.67304,71.12068966,205.6034483,0.898174,0.955933,,
2048,Spectrogram 1,10,74651.30552,74652.56229,81.46551724,218.5344828,8.670122,9.301052,,
2049,Spectrogram 1,10,74681.32019,74683.16838,68.53448276,246.9827586,9.411912,8.657845,,
2050,Spectrogram 1,10,74693.92487,74695.81003,76.29310345,223.7068966,-0.006522,2.593245,,
2051,Spectrogram 1,10,74658.7907,74660.01051,122.8448276,192.6724138,2.378059,2.2147,,?
2052,Spectrogram 1,10,75726.26037,75727.62804,60.77586207,195.2586207,1.563363,1.041761,,
2053,Spectrogram 1,10,76716.67065,76718.59277,86.63793103,355.6034483,3.08597,3.760807,,
2054,Spectrogram 1,10,76685.26983,76686.56356,130.6034483,254.7413793,1.687828,2.582381,,
2055,Spectrogram 1,10,77176.59375,77177.73964,65.94827586,190.0862069,1.037197,2.016752,,
2056,Spectrogram 1,10,77315.72581,77316.68687,86.63793103,221.1206897,5.222117,5.209398,,
2057,Spectrogram 1,10,77574.74098,77576.6631,50.43103448,285.7758621,11.218439,11.940983,,
2058,Spectrogram 1,10,77601.89095,77603.81307,90.51724138,325.862069,9.482874,9.879665,,
2059,Spectrogram 1,10,77645.65618,77646.65421,94.39655172,187.5,4.403039,6.570393,,
2060,Spectrogram 1,10,77660.40477,77661.69851,81.46551724,174.5689655,10.522163,11.238482,,
2061,Spectrogram 1,10,77703.24591,77704.65054,76.29310345,218.5344828,9.919517,9.697213,,
2062,Spectrogram 1,10,77709.82548,77711.23011,65.94827586,259.9137931,11.714948,13.106671,,
2063,Spectrogram 1,10,77736.31011,77737.34509,63.36206897,177.1551724,0.799452,0.354773,,
2064,Spectrogram 1,10,77754.95839,77756.43694,76.29310345,252.1551724,10.965188,12.032761,,
2065,Spectrogram 1,10,77781.70175,77783.2912,63.36206897,267.6724138,12.894745,11.14204,,
2066,Spectrogram 1,10,77793.216,77794.43581,89.22413793,275.4310345,8.159036,6.391174,,
2067,Spectrogram 1,10,77804.93355,77806.22729,76.29310345,254.7413793,9.321057,9.855904,,
2068,Spectrogram 1,10,77802.67876,77803.75071,68.53448276,228.8793103,0.823623,0.515129,,
2070,Spectrogram 1,10,77845.81561,77848.03344,45.25862069,334.9137931,9.908754,10.101323,,
2071,Spectrogram 1,10,77871.15435,77873.11344,68.53448276,288.362069,9.65404,9.651874,,
2072,Spectrogram 1,10,77892.46403,77893.90562,68.53448276,298.7068966,8.573641,8.887236,,
2073,Spectrogram 1,10,77903.99676,77905.73406,65.94827586,241.8103448,9.167386,9.016707,,
2074,Spectrogram 1,10,77933.7342,77935.61936,50.43103448,296.1206897,6.512388,6.570281,,
2075,Spectrogram 1,10,77928.55926,77929.55728,86.63793103,296.1206897,-0.445458,2.7104,,
2076,Spectrogram 1,10,77938.66888,77939.81476,86.63793103,298.7068966,11.579241,10.099466,,
2077,Spectrogram 1,10,77971.17862,77972.69414,73.70689655,241.8103448,6.641994,6.9352,,
2078,Spectrogram 1,10,77987.49817,77988.71798,117.6724138,296.1206897,7.791999,8.049412,,
2079,Spectrogram 1,10,77992.19258,77993.59721,53.01724138,324.5689655,4.628814,8.350263,,
2080,Spectrogram 1,10,78079.66761,78080.96135,78.87931034,177.1551724,4.683782,3.722137,,
2081,Spectrogram 1,10,78216.54487,78218.06039,58.18965517,213.362069,0.865454,0.965713,,
2082,Spectrogram 1,10,78322.55728,78324.10977,94.39655172,200.4310345,10.495426,11.040002,,
2083,Spectrogram 1,10,78338.13756,78339.8379,63.36206897,290.9482759,5.845889,6.715878,,
2084,Spectrogram 1,10,78368.02286,78369.76016,78.87931034,226.2931034,9.2872,8.505328,,
2085,Spectrogram 1,10,78387.00381,78388.0388,50.43103448,174.5689655,1.646952,1.576496,,
2086,Spectrogram 1,10,78412.71219,78414.07986,89.22413793,218.5344828,9.439725,9.596599,,
2087,Spectrogram 1,10,78417.48054,78418.55249,86.63793103,205.6034483,1.857612,1.938218,,
2088,Spectrogram 1,10,78444.07605,78445.33282,81.46551724,210.7758621,2.658262,2.195287,,
2089,Spectrogram 1,10,78446.62656,78447.84636,65.94827586,226.2931034,10.840303,10.528378,,
2090,Spectrogram 1,10,78471.78048,78473.44385,94.39655172,223.7068966,6.750165,9.681091,,
2091,Spectrogram 1,10,78468.3798,78469.15604,104.7413793,203.0172414,3.188721,2.492431,,
2092,Spectrogram 1,10,78466.2359,78467.38178,68.53448276,195.2586207,0.257317,0.545222,,
2093,Spectrogram 1,10,78534.30489,78535.4138,109.9137931,192.6724138,9.295939,8.931865,,
2094,Spectrogram 1,10,78625.45782,78626.49281,99.56896552,290.9482759,-0.055142,0.396603,,
2095,Spectrogram 1,10,78656.56293,78657.85666,117.6724138,241.8103448,1.422794,6.398886,,
2096,Spectrogram 1,10,78682.56702,78683.60201,89.22413793,215.9482759,2.610936,2.474177,,
2097,Spectrogram 1,10,78697.77766,78699.07139,71.12068966,208.1896552,3.904517,3.069359,,
2098,Spectrogram 1,10,78702.61993,78704.35723,94.39655172,252.1551724,6.747651,7.040373,,
2099,Spectrogram 1,10,78734.1686,78735.35144,84.05172414,218.5344828,4.336566,6.249699,,
2100,Spectrogram 1,10,78742.48547,78743.37261,94.39655172,210.7758621,6.336857,6.027036,,
2101,Spectrogram 1,10,78757.58522,78758.91592,55.60344828,218.5344828,6.475194,5.924961,,
2102,Spectrogram 1,10,78782.55432,78783.62627,94.39655172,226.2931034,-0.814884,1.128316,,
2103,Spectrogram 1,10,78806.30362,78807.4495,94.39655172,228.8793103,7.922654,7.960861,,
2104,Spectrogram 1,10,78818.79741,78820.12811,86.63793103,221.1206897,6.699266,6.765173,,
2105,Spectrogram 1,10,78891.89349,78893.40901,60.77586207,301.2931034,4.578223,4.527204,,
2106,Spectrogram 1,10,79391.92241,79393.21614,94.39655172,210.7758621,4.138898,4.257622,,?
2107,Spectrogram 1,10,79434.9114,79436.42692,76.29310345,218.5344828,1.538627,2.797496,,
2108,Spectrogram 1,10,79430.03217,79431.76947,65.94827586,192.6724138,0.082463,2.102198,,?
2109,Spectrogram 1,10,79503.1837,79504.44047,99.56896552,257.3275862,3.514765,3.967632,,
2110,Spectrogram 1,10,79520.9818,79522.57125,120.2586207,210.7758621,1.607012,1.654933,,
2111,Spectrogram 1,10,79595.40858,79596.73928,91.81034483,278.0172414,1.664921,4.446615,,
2112,Spectrogram 1,10,79632.44639,79634.10977,71.12068966,283.1896552,-0.332812,2.192182,,
2113,Spectrogram 1,10,79643.72038,79644.86626,109.9137931,267.6724138,4.329067,4.02876,,
2114,Spectrogram 1,10,79649.20951,79650.39236,78.87931034,208.1896552,-7.107528,3.20976,,
2115,Spectrogram 1,10,79664.95613,79666.32379,58.18965517,257.3275862,-2.433089,3.124367,,
2116,Spectrogram 1,10,79683.67833,79685.046,86.63793103,272.8448276,-1.089967,1.480981,,
2117,Spectrogram 1,10,79744.7057,79745.74069,73.70689655,195.2586207,3.594206,4.020173,,
2118,Spectrogram 1,10,79758.77046,79760.13813,94.39655172,298.7068966,2.868555,4.382257,,
2119,Spectrogram 1,10,79780.93031,79782.48279,91.81034483,267.6724138,2.102202,2.046396,,
2120,Spectrogram 1,10,79796.71389,79797.78584,84.05172414,244.3965517,2.814869,3.348119,,
2121,Spectrogram 1,10,79853.95246,79855.2462,78.87931034,187.5,8.286513,8.739501,,
2122,Spectrogram 1,10,79879.73477,79881.1394,65.94827586,215.9482759,5.489015,6.290361,,
2123,Spectrogram 1,10,79887.09058,79888.6061,60.77586207,226.2931034,0.971464,0.594638,,
2124,Spectrogram 1,10,79903.0405,79904.22334,60.77586207,182.3275862,3.255254,4.689486,,
2125,Spectrogram 1,10,80036.42467,80037.7184,71.12068966,177.1551724,5.194713,8.128004,,
2126,Spectrogram 1,10,80135.22912,80136.74464,73.70689655,190.0862069,0.189229,2.651652,,
2127,Spectrogram 1,10,80182.32111,80183.65181,55.60344828,197.8448276,5.020055,5.31386,,
2128,Spectrogram 1,10,80208.02949,80209.21234,86.63793103,190.0862069,2.316224,3.283928,,
2129,Spectrogram 1,10,80255.89772,80257.0436,89.22413793,182.3275862,0.875719,0.557074,,
2130,Spectrogram 1,10,80307.97983,80309.05178,96.98275862,195.2586207,0.891136,2.739948,,
2131,Spectrogram 1,10,80645.27526,80646.86471,58.18965517,221.1206897,8.005883,9.191353,,
2132,Spectrogram 1,10,80690.55601,80691.591,81.46551724,221.1206897,5.818665,6.612354,,
2133,Spectrogram 1,10,80713.19639,80714.37924,96.98275862,213.362069,8.6258,8.470498,,
2134,Spectrogram 1,10,80762.87585,80764.13262,71.12068966,205.6034483,2.94095,4.068714,,
2135,Spectrogram 1,10,80922.67072,80924.11231,107.3275862,208.1896552,8.063081,9.148524,,
2136,Spectrogram 1,10,81066.12754,81067.45824,65.94827586,254.7413793,7.121529,9.221208,,
2137,Spectrogram 1,10,81168.96107,81170.32873,81.46551724,200.4310345,9.051665,8.62301,,
2138,Spectrogram 1,10,81190.56645,81191.82323,78.87931034,252.1551724,11.264181,11.342336,,
2139,Spectrogram 1,10,81206.62726,81208.3276,84.05172414,205.6034483,9.537198,9.024463,,
2140,Spectrogram 1,10,81211.54346,81212.24577,84.05172414,197.8448276,7.732011,7.876866,,
2141,Spectrogram 1,10,81220.63657,81221.67156,81.46551724,228.8793103,0.700665,5.242292,,
2142,Spectrogram 1,10,81264.32788,81265.80644,89.22413793,215.9482759,0.095884,3.48002,,
2143,Spectrogram 1,10,81270.02032,81270.94442,99.56896552,171.9827586,3.836491,3.957965,,
2144,Spectrogram 1,10,81312.41789,81313.48985,99.56896552,187.5,5.586201,7.550709,,
2145,Spectrogram 1,10,81400.50283,81402.1662,53.01724138,203.0172414,1.557848,4.240743,,
2146,Spectrogram 1,10,81432.19936,81433.49309,81.46551724,355.6034483,8.908488,8.205609,,
2147,Spectrogram 1,10,81472.2682,81473.41408,86.63793103,200.4310345,10.816006,12.544053,,
2149,Spectrogram 1,10,81852.09058,81853.12557,84.05172414,205.6034483,-3.140613,0.06826,,
2150,Spectrogram 1,10,81876.91183,81878.20556,58.18965517,164.2241379,11.153282,11.557181,,
2151,Spectrogram 1,10,81977.26877,81978.82125,104.7413793,303.8793103,1.62015,1.753597,,
2152,Spectrogram 1,10,82095.75649,82097.30898,115.0862069,267.6724138,3.333702,3.408884,,
2153,Spectrogram 1,10,82248.49126,82250.15463,102.1551724,213.362069,2.446764,2.486048,,
2154,Spectrogram 1,10,82256.77117,82258.17579,104.7413793,241.8103448,3.236614,3.353192,,
2155,Spectrogram 1,10,82285.38121,82287.08155,65.94827586,195.2586207,17.871143,18.732116,,
2156,Spectrogram 1,10,82287.48815,82288.59707,73.70689655,226.2931034,-17.057424,-0.801663,,
2157,Spectrogram 1,10,82417.39772,82418.91324,65.94827586,228.8793103,5.489902,4.839208,,
